CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;DateDebutOperationPrelBio;CdSupport;LbSupport;DtProdResultatBiologique;HeureResultat;CdParametreResultatBiologique;LbLongParametre;ResIndiceResultatBiologique;CdUniteMesure;SymUniteMesure;CdRqIndiceResultatBiologique;MnemoRqAna;CdMethEval;RefOperationPrelBio;CdProducteur;NomProducteur;CdAccredRsIndiceResultatBiologique;MnAccredRsIndiceResultatBiologique
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2019-10-10;4;Poissons;2021-08-30;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);6.393416;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe82253eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM128.8_PntCEPM0.1_ProfMStaM3.66_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2019-10-10;4;Poissons;2021-08-30;;7745;Score de la métrique densité d'individus invertivores (DII);2.942775;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe82253eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM128.8_PntCEPM0.1_ProfMStaM3.66_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2019-10-10;4;Poissons;2021-08-30;;7746;Score de la métrique densité d'individus omnivores (DIO);0.051065;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe82253eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM128.8_PntCEPM0.1_ProfMStaM3.66_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2019-10-10;4;Poissons;2021-08-30;;7786;Score de la métrique densité d'individus tolérants (DIT);0.121406;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe82253eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM128.8_PntCEPM0.1_ProfMStaM3.66_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2019-10-10;4;Poissons;2021-08-30;;7787;Score de la métrique densité totale d'individus (DTI);2.348640;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe82253eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM128.8_PntCEPM0.1_ProfMStaM3.66_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2020-07-30;4;Poissons;2021-06-07;;7036;Indice Poisson Rivière (IPR);11.753239;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe84761eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM125.5_PntCEPM0.1_ProfMStaM3.11_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2020-07-30;4;Poissons;2021-06-07;;7644;Score de la métrique nombre total d’espèces (NTE);4.559045;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe84761eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM125.5_PntCEPM0.1_ProfMStaM3.11_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2020-07-30;4;Poissons;2021-06-07;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);1.787248;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe84761eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM125.5_PntCEPM0.1_ProfMStaM3.11_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2020-07-30;4;Poissons;2021-06-07;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);0.852251;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe84761eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM125.5_PntCEPM0.1_ProfMStaM3.11_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2020-07-30;4;Poissons;2021-06-07;;7745;Score de la métrique densité d'individus invertivores (DII);1.877971;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe84761eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM125.5_PntCEPM0.1_ProfMStaM3.11_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2020-07-30;4;Poissons;2021-06-07;;7746;Score de la métrique densité d'individus omnivores (DIO);0.078317;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe84761eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM125.5_PntCEPM0.1_ProfMStaM3.11_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2020-07-30;4;Poissons;2021-06-07;;7786;Score de la métrique densité d'individus tolérants (DIT);0.132229;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe84761eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM125.5_PntCEPM0.1_ProfMStaM3.11_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2020-07-30;4;Poissons;2021-06-07;;7787;Score de la métrique densité totale d'individus (DTI);2.466177;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe84761eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM125.5_PntCEPM0.1_ProfMStaM3.11_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2021-08-26;4;Poissons;2025-01-07;;7036;Indice Poisson Rivière (IPR);21.737243;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe87202eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM128.0_PntCEPM0.1_ProfMStaM3.36_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2021-08-26;4;Poissons;2025-01-07;;7644;Score de la métrique nombre total d’espèces (NTE);8.160496;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe87202eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM128.0_PntCEPM0.1_ProfMStaM3.36_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2021-08-26;4;Poissons;2025-01-07;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);4.526705;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe87202eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM128.0_PntCEPM0.1_ProfMStaM3.36_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2021-08-26;4;Poissons;2025-01-07;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);2.806373;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe87202eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM128.0_PntCEPM0.1_ProfMStaM3.36_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2021-08-26;4;Poissons;2025-01-07;;7745;Score de la métrique densité d'individus invertivores (DII);2.485078;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe87202eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM128.0_PntCEPM0.1_ProfMStaM3.36_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2021-08-26;4;Poissons;2025-01-07;;7746;Score de la métrique densité d'individus omnivores (DIO);0.026861;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe87202eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM128.0_PntCEPM0.1_ProfMStaM3.36_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2021-08-26;4;Poissons;2025-01-07;;7786;Score de la métrique densité d'individus tolérants (DIT);0.072289;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe87202eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM128.0_PntCEPM0.1_ProfMStaM3.36_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2021-08-26;4;Poissons;2025-01-07;;7787;Score de la métrique densité totale d'individus (DTI);3.659441;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe87202eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM128.0_PntCEPM0.1_ProfMStaM3.36_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2022-08-08;4;Poissons;2022-12-26;;7036;Indice Poisson Rivière (IPR);15.191268;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe88853eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.0_PntCEPM0.1_ProfMStaM3.21_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2022-08-08;4;Poissons;2022-12-26;;7644;Score de la métrique nombre total d’espèces (NTE);1.865642;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe88853eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.0_PntCEPM0.1_ProfMStaM3.21_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2022-08-08;4;Poissons;2022-12-26;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);4.562830;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe88853eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.0_PntCEPM0.1_ProfMStaM3.21_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2022-08-08;4;Poissons;2022-12-26;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);6.519776;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe88853eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.0_PntCEPM0.1_ProfMStaM3.21_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2022-08-08;4;Poissons;2022-12-26;;7745;Score de la métrique densité d'individus invertivores (DII);0.714120;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe88853eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.0_PntCEPM0.1_ProfMStaM3.21_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2022-08-08;4;Poissons;2022-12-26;;7746;Score de la métrique densité d'individus omnivores (DIO);0.119968;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe88853eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.0_PntCEPM0.1_ProfMStaM3.21_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2022-08-08;4;Poissons;2022-12-26;;7786;Score de la métrique densité d'individus tolérants (DIT);0.240173;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe88853eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.0_PntCEPM0.1_ProfMStaM3.21_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2022-08-08;4;Poissons;2022-12-26;;7787;Score de la métrique densité totale d'individus (DTI);1.168760;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe88853eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.0_PntCEPM0.1_ProfMStaM3.21_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2023-08-23;4;Poissons;2025-05-21;;7036;Indice Poisson Rivière (IPR);6.162440;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe91440eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.0_PntCEPM0.1_ProfMStaM3.34_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2023-08-23;4;Poissons;2025-05-21;;7644;Score de la métrique nombre total d’espèces (NTE);1.846247;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe91440eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.0_PntCEPM0.1_ProfMStaM3.34_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2023-08-23;4;Poissons;2025-05-21;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);1.780688;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe91440eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.0_PntCEPM0.1_ProfMStaM3.34_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2023-08-23;4;Poissons;2025-05-21;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);0.861959;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe91440eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.0_PntCEPM0.1_ProfMStaM3.34_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2023-08-23;4;Poissons;2025-05-21;;7745;Score de la métrique densité d'individus invertivores (DII);0.525916;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe91440eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.0_PntCEPM0.1_ProfMStaM3.34_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2023-08-23;4;Poissons;2025-05-21;;7746;Score de la métrique densité d'individus omnivores (DIO);0.183891;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe91440eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.0_PntCEPM0.1_ProfMStaM3.34_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2023-08-23;4;Poissons;2025-05-21;;7786;Score de la métrique densité d'individus tolérants (DIT);0.328404;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe91440eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.0_PntCEPM0.1_ProfMStaM3.34_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2023-08-23;4;Poissons;2025-05-21;;7787;Score de la métrique densité totale d'individus (DTI);0.635336;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe91440eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.0_PntCEPM0.1_ProfMStaM3.34_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2024-09-03;4;Poissons;2025-05-21;;7036;Indice Poisson Rivière (IPR);12.405077;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe93514eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.5_PntCEPM0.1_ProfMStaM3.42_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2024-09-03;4;Poissons;2025-05-21;;7644;Score de la métrique nombre total d’espèces (NTE);4.475638;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe93514eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.5_PntCEPM0.1_ProfMStaM3.42_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2024-09-03;4;Poissons;2025-05-21;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);1.778368;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe93514eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.5_PntCEPM0.1_ProfMStaM3.42_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2024-09-03;4;Poissons;2025-05-21;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);0.864704;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe93514eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.5_PntCEPM0.1_ProfMStaM3.42_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2024-09-03;4;Poissons;2025-05-21;;7745;Score de la métrique densité d'individus invertivores (DII);0.724241;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe93514eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.5_PntCEPM0.1_ProfMStaM3.42_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2024-09-03;4;Poissons;2025-05-21;;7746;Score de la métrique densité d'individus omnivores (DIO);0.002917;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe93514eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.5_PntCEPM0.1_ProfMStaM3.42_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2024-09-03;4;Poissons;2025-05-21;;7786;Score de la métrique densité d'individus tolérants (DIT);0.013072;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe93514eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.5_PntCEPM0.1_ProfMStaM3.42_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2024-09-03;4;Poissons;2025-05-21;;7787;Score de la métrique densité totale d'individus (DTI);4.546138;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe93514eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM127.5_PntCEPM0.1_ProfMStaM3.42_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2025-09-29;4;Poissons;2025-12-16;;7036;Indice Poisson Rivière (IPR);22.355087;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe95589eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM130.0_PntCEPM0.1_ProfMStaM3.6_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;2025-09-29;4;Poissons;2025-12-16;;7644;Score de la métrique nombre total d’espèces (NTE);4.427791;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;IPR_v1.0.3;Aspe95589eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM130.0_PntCEPM0.1_ProfMStaM3.6_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0;Inconnu
